Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
1985,1,16.54269723,4.807284106,7.071101398,0.558134778,13.3857995,8.852072703,2.647639596,0.973568358,18.94126695,16.91814716,historical,0.340047637
1985,2,0.103377493,1.142615163,0.00162319,0,0.485779577,0.285464026,0.020278705,0.004868189,1.439087486,0.834384389,historical,0.276970435
1985,3,0.136625416,11.03466752,3.583611922,2.846253155,0.704901525,8.15265684,0.049338906,3.001396675,0.829387881,26.34993823,historical,0.001634879
1985,4,1.018644262,33.09524945,14.08836089,1.236442315,9.140564235,16.57587766,1.701851025,25.53700946,5.988134466,0.061719996,historical,0.483439633
1985,5,1.645114212,48.01629681,5.464183789,19.09163123,10.31956055,7.82645318,6.204586281,1.811303415,17.58479472,41.41939567,historical,0.209209985
1985,6,23.02973071,38.59139598,11.26585971,32.26234138,37.00625384,72.82824227,18.44869897,20.26854453,14.65116575,26.76277441,historical,5.113550463
1985,7,80.21322787,61.25260486,43.80969728,35.80661819,275.1888617,46.80592043,121.6937461,49.50483582,77.14603807,152.7736636,historical,77.31989044
1985,8,72.16614647,89.5817079,7.12836768,48.94513343,60.1481309,121.4756182,127.6489898,58.62764343,30.81396797,159.8775783,historical,26.17353856
1985,9,22.37942707,24.165122,6.276245053,27.89774896,77.29621197,30.66791173,7.733723194,9.113189453,3.433196032,37.74278923,historical,7.761953373
1985,10,4.165585311,5.085772071,4.665439137,27.23302296,1.015587762,5.260267637,1.47319207,1.678975701,29.95457809,1.816438521,historical,0.903983025
1985,11,33.0936799,17.82662015,0.001938992,9.515657594,0.017731728,1.150091473,0.123111485,65.10867548,27.77065693,7.681948563,historical,0.029045305
1985,12,0.959653677,3.629663859,9.609891072,24.08436004,29.38293309,10.4614013,1.008407136,1.775736046,6.206471084,4.374274199,historical,0.080435673
1986,1,0.075494764,5.125532293,20.15802067,9.379327343,29.34838624,5.588943509,16.1546728,0.597277999,0.756381516,1.552363479,historical,1.757205873
1986,2,0.568228258,1.472713792,1.618860414,1.42E-04,3.297204341,6.832574537,0,0.019007688,5.95495002,0.028429631,historical,0.069751284
1986,3,0.311279666,8.852070564,0.23075247,0.460673004,1.381125687,1.539301139,0.588198916,0.005619389,0.483057282,0.070703105,historical,0.023095006
1986,4,0.643584526,18.94877302,16.25426311,0.44024997,0.865504185,2.30451893,0.082077069,2.86329245,6.102257775,0.591665397,historical,5.037738821
1986,5,5.30658003,16.3360012,1.268905792,9.124547245,39.09176205,25.68236323,0.59055683,16.47182087,31.5358554,20.77673972,historical,14.01374562
1986,6,58.09005536,35.93433372,0.970026282,10.67031023,13.41996273,42.14292282,2.1357901,29.70254984,26.23912777,79.34542917,historical,34.04666193
