AEZ,Year,Month,CHIRPS,BCC-CSM2-MR,EC-Earth3,FGOALS-g3,GFDL-CM4,GFDL-ESM4,MIROC-ES2L,MIROC6,MRI-ESM2-0,NESM3,TaiESM1
Moist_Highland,2019,11,33.11101329,1.785085971,4.750799056,3.297686507,1.28908595,7.137393335,18.90459285,0.243532278,24.18955144,0.020372058,24.96902412
Moist_Lowland,2019,11,17.83444351,0.13122484,0.443600857,0.514913026,0.351904972,1.346607505,4.397184675,0.053419544,7.215250622,0.005261917,10.52904811
Arid_Lowland,2019,11,14.27432906,2.315805686,2.300297292,1.990807281,6.35052799,6.336684653,10.07487267,0.039883805,14.21143891,0.016477969,26.16390592
Moist_Highland,2019,12,4.712465032,2.499732746,0.346685428,10.23554269,30.33034117,7.265471876,10.32639102,0.738516522,13.71826006,5.081584897,14.38645963
Moist_Lowland,2019,12,1.151606088,0.163258038,0.015878037,1.009000693,4.75514207,0.957130895,2.238685327,0.069706967,1.156259604,1.459319923,2.133011072
Arid_Lowland,2019,12,4.728591025,2.66250198,1.099122701,6.225032808,14.18971826,4.591665111,3.799202156,3.774255676,24.98550546,6.818222652,16.51708636
Moist_Highland,2020,1,7.148719901,24.72639703,4.113861561,0.450167213,9.798291668,1.124926808,36.75119188,0.088249671,4.885023955,10.93784944,0.790236986
Moist_Lowland,2020,1,3.107893955,1.170950608,0.58505976,0.00529026,0.477003714,0.014722731,1.984539872,8.88E-04,0.148416947,0.267287215,0.046439971
Arid_Lowland,2020,1,7.222017244,27.02837421,1.098504373,1.559486474,23.83401668,5.214740326,35.78829653,0.555571575,2.046800808,16.96791563,0.24074426
Moist_Highland,2020,2,4.624953668,0.33310874,0.002929018,0.326354563,1.76338008,0.028105792,0.007376339,4.30E-04,1.27E-04,0.83459835,0.728895943
Moist_Lowland,2020,2,1.427287878,0.03747999,0.005874652,0.125886451,0.350038787,0,6.03E-06,1.20E-04,0,0.105262464,0.040511894
Arid_Lowland,2020,2,3.592078379,0.036780492,0.00205316,0.015035836,0.108586233,0.146856729,0.040469325,5.22E-05,0.002440505,0.164063023,0.125151454
Moist_Highland,2020,3,9.182882384,7.657386161,0.00784992,5.364689994,0.737708486,3.450760962,0.715252834,13.82772532,5.444843209,41.74792956,0.469770536
Moist_Lowland,2020,3,3.498793881,2.470528156,1.50E-05,3.304244659,0.299701782,1.065564961,0.571804439,3.026562302,3.6037858,21.35439718,0.025713017
Arid_Lowland,2020,3,6.485982888,1.450321074,0.0857509,1.419735865,0.066461336,0.700167153,0.036039805,3.371241388,2.304506118,14.71207701,0.18395642
Moist_Highland,2020,4,92.89609928,44.55616223,2.751426008,42.78995288,40.82190442,5.873805766,15.45793623,13.1505388,18.4522279,14.26849186,7.800277812
Moist_Lowland,2020,4,38.17161527,26.86773094,4.22055966,21.21124102,23.49590431,2.492155538,6.084638161,16.6839694,8.989566588,7.320709452,5.893851686
Arid_Lowland,2020,4,31.97550904,26.15607825,2.122377421,26.99093126,11.77314866,1.389076255,3.970575053,10.92684854,15.67889671,5.43088501,4.967817298
Moist_Highland,2020,5,66.67348593,8.611145003,8.978401513,9.067586635,3.682160128,17.93156034,52.85889622,45.49213757,12.01614151,22.96413916,2.552313797
Moist_Lowland,2020,5,32.44297347,7.252386066,18.88868745,10.1915819,10.85620841,25.55028689,34.72469906,50.26253747,16.96126779,21.65658185,7.583533732
Arid_Lowland,2020,5,32.33587861,8.697205692,17.27142427,4.877120007,2.655339269,10.90892646,21.91120068,38.7831939,8.520531963,14.47993433,3.62289703
Moist_Highland,2020,6,34.3526795,43.10717146,21.74542392,19.06372353,38.87534362,7.772606739,46.49004522,42.45488754,8.276911125,10.7898502,20.07714304
Moist_Lowland,2020,6,86.31813299,30.26254487,29.10174031,45.75892128,67.23441085,6.505456891,51.1240623,49.04200994,31.3593249,22.33636112,71.10843392
Arid_Lowland,2020,6,24.27456629,20.56065313,9.952977967,15.39572396,20.38809067,1.56680571,21.22654423,22.61007286,10.26875035,6.968056147,17.37928026
Moist_Highland,2020,7,185.001965,287.7684289,298.2338987,132.5687416,149.4692423,51.08213276,44.14415785,377.7117411,185.8513761,324.8385284,37.25099805
Moist_Lowland,2020,7,149.640467,206.3122553,182.8480109,128.0122544,203.0724044,56.7958206,44.88527319,377.239973,145.1583272,275.1215923,120.7588237
Arid_Lowland,2020,7,105.0503901,176.1801444,58.33724494,115.6698886,93.38120002,8.945947087,9.581327288,259.4408765,85.55158173,209.7556628,33.15869927
Moist_Highland,2020,8,145.4230958,79.90559212,199.2332724,133.8947243,283.2351714,323.2415186,144.9716747,174.5137435,229.3367414,222.6520366,90.20351601
Moist_Lowland,2020,8,192.9763723,96.07160501,294.5291161,180.9231326,288.6386497,244.000693,153.9471116,183.2244173,169.483102,219.3230826,125.6123511
Arid_Lowland,2020,8,128.4567837,61.867177,142.7805846,81.693273,191.7959771,138.4568069,76.39339612,136.1496951,105.6237758,158.6922009,78.78809762
Moist_Highland,2020,9,25.6848632,35.76157888,10.93198153,12.19341109,205.5946192,159.569241,47.48648133,42.55949394,23.15454401,46.47664254,62.62244252
Moist_Lowland,2020,9,105.5209564,49.08795897,37.53304394,31.50146547,201.722189,127.7271028,69.08785627,44.70657449,40.68856819,60.08038881,91.58167303
Arid_Lowland,2020,9,44.09936644,41.60649668,21.00991612,13.19910504,137.5353028,100.6716353,35.81351112,41.48441353,28.17632337,41.80685969,40.47668808
Moist_Highland,2020,10,8.521270523,6.984177898,0.580059391,0.120271429,0.207693618,1.93E-05,0.190907966,0.003129778,0.805257017,16.79309787,0.025346503
Moist_Lowland,2020,10,9.845951965,10.51873041,0.503146394,1.147623774,12.35427349,0.107083858,0.9687711,0.218865423,7.372851612,31.67114113,0.016655106
Arid_Lowland,2020,10,9.055863623,11.16065206,0.226064298,0.243876104,2.658521514,0,1.420969383,0.03824118,1.71105338,13.66248132,0.156945332
Moist_Highland,2020,11,12.33665478,4.942908845,0.052440987,80.26885868,26.79936728,3.592889798,3.557103933,3.519958264,1.052232696,42.50328803,10.4849721
Moist_Lowland,2020,11,5.658274481,0.461991958,0,20.87183902,4.055833395,1.426716296,0.767616437,0.789762936,1.031578702,11.85588391,2.230591873
Arid_Lowland,2020,11,11.35263577,0.85383537,0.324310206,54.60778559,41.98776875,8.114835759,4.451050187,6.950599547,2.143377005,29.36264668,2.36395139
Moist_Highland,2020,12,5.355390216,25.45007346,2.899613476,0.732897217,5.795716973,13.99633795,3.099021736,8.557826628,3.614653665,103.4197427,3.950277045
Moist_Lowland,2020,12,1.426597223,4.175284551,0.330653851,0.019559188,0.530238066,1.120072487,0.538681669,1.114750014,1.056790627,20.84160517,0.630499074
Arid_Lowland,2020,12,5.069141218,8.658013112,5.696258323,1.817702973,9.7550824,5.785327624,1.903576275,5.378316703,7.185769178,89.12886437,3.384766558
Moist_Highland,2021,1,6.310237177,0.586037524,6.990796536,0.097113502,28.52779823,4.258175952,5.050322998,26.61655141,16.53475736,0.947536682,6.840313153
Moist_Lowland,2021,1,2.726576097,0.020254736,0.686977612,4.54E-04,1.939184134,0.28958716,0.139358184,1.421724536,0.441081783,0.031849315,0.232882615
Arid_Lowland,2021,1,7.049820246,1.610424319,8.945025245,0.625411056,12.8120454,1.179462255,5.754421339,31.29879551,59.52361325,0.475018664,3.765807113
Moist_Highland,2021,2,4.294902955,2.59E-06,0.978619836,0,0.896537453,0.526722356,0.415783722,0.188829657,0.208189216,5.250754861,35.26462445
Moist_Lowland,2021,2,1.42316452,0,0.112493768,0,0.070145854,0.014461074,0.030995189,0.001886641,0.002101551,0.773621953,2.426536269
Arid_Lowland,2021,2,3.36906736,1.38E-06,0.134638583,0,0.477984634,1.155987792,0.430579989,0.05147244,0.316276614,2.115419688,26.47107181
Moist_Highland,2021,3,15.6197069,0.461124395,0.06045873,2.630046969,2.159656861,25.46076287,4.034756505,5.231809815,15.31710373,66.98822513,22.79654943
Moist_Lowland,2021,3,5.533892513,0.694193424,0.212068366,1.811999817,1.181250865,5.596188562,1.931504694,4.768003285,6.296273071,26.9172851,5.077496776
Arid_Lowland,2021,3,7.870969869,0.156757449,0.001794615,0.783777082,1.307458327,4.042407441,0.56776104,0.874361873,8.439584536,31.19687964,9.145205092
Moist_Highland,2021,4,45.29364776,4.082974302,24.26462963,11.95736129,9.348096561,28.78274119,13.7554678,44.67634059,40.04763501,43.56058908,8.572156683
Moist_Lowland,2021,4,17.05400318,12.81817191,13.32421591,6.872446143,3.329787681,22.57244624,5.26937789,12.55841881,38.80586915,17.03012708,5.050709618
Arid_Lowland,2021,4,25.01428772,20.70954275,18.0625,20.69721978,3.61753688,19.12896041,3.610981468,12.54568083,31.3873851,22.13787425,8.137727647
Moist_Highland,2021,5,42.08799234,64.18322658,19.00209383,26.05962338,2.053644469,5.828260773,88.50333974,10.02414237,78.30802894,6.153156075,2.704255252
Moist_Lowland,2021,5,27.67230937,56.28875375,9.65951389,27.87169981,6.196215003,4.670603737,46.7354111,10.45099225,47.20940324,8.902335038,2.183592725
Arid_Lowland,2021,5,25.50554793,68.70781662,6.949205366,13.93290087,2.679557885,3.197844825,29.59313187,8.065298597,54.74102966,3.868810086,2.299262921
Moist_Highland,2021,6,26.97187114,61.45925327,8.433728171,26.06174616,33.56407019,120.5852247,127.1081687,49.16740018,16.54393532,27.15232735,25.79512145
Moist_Lowland,2021,6,72.37703576,23.18994119,29.6132705,30.37234884,41.13040909,157.4514006,154.7583416,70.33110114,62.72222842,20.29664163,43.8652155
Arid_Lowland,2021,6,27.48698686,21.89761552,9.51337108,12.10250579,14.62113224,86.56840358,69.15114522,37.78772177,24.98463069,8.576137236,22.70464952
Moist_Highland,2021,7,186.3111946,181.9826918,120.04362,143.1037704,100.1930404,131.8087296,265.2637272,71.84778948,231.8211455,51.15566942,15.97676314
Moist_Lowland,2021,7,170.8692937,195.1444113,176.1612246,131.9075865,108.4959405,88.95977381,259.6204283,96.96206149,126.0283669,142.2939308,78.49280681
Arid_Lowland,2021,7,109.0577502,107.6592452,111.0146906,68.5507806,29.26105399,37.50576798,197.2336216,39.67153082,88.54135251,39.53795865,24.7149863
Moist_Highland,2021,8,91.88409978,202.80502,212.1811297,83.82316419,520.2056381,176.1399685,140.4480095,264.6162763,119.1002934,39.31516902,85.33167578
Moist_Lowland,2021,8,156.9225087,224.932586,266.7847791,127.0631009,402.7160803,205.7846167,136.7081436,296.5974049,52.36358543,92.82409239,106.229145
Arid_Lowland,2021,8,99.44781635,145.0654883,87.53365968,55.39384164,358.3360427,113.92826,78.37362639,170.0508924,40.5208867,37.61280846,70.69026272
Moist_Highland,2021,9,32.40766996,28.18123324,150.8702128,45.2183822,29.10288919,9.15737753,9.413033319,19.9277946,31.94887812,67.77531068,22.26405881
Moist_Lowland,2021,9,115.9945026,60.17081112,170.6255505,69.2383971,78.67634006,30.88218285,18.47250727,54.39761609,109.3738632,115.6114715,39.94220747
Arid_Lowland,2021,9,45.5405685,42.87518324,98.47705258,39.6839334,34.38804651,10.81991146,11.0678826,16.2619589,50.68318765,50.1640171,8.21842671
Moist_Highland,2021,10,30.39150445,3.914366982,0.569088215,0.645572318,0.157622697,0.189201495,1.056971095,0.348457222,57.61432735,36.89543915,3.203899449
Moist_Lowland,2021,10,29.17005819,16.87598048,0.327928667,4.266265501,3.225690872,0.089181048,1.81474086,0.652966279,77.46020426,20.64524197,1.798483015
Arid_Lowland,2021,10,19.59859103,8.244417332,0.414386328,3.107869609,0.52671104,1.233453065,3.451002464,0.159745397,60.72217434,29.39120134,4.060851237
Moist_Highland,2021,11,13.03241927,0.817956263,19.1998078,4.721974426,1.923594153,17.08687616,0.08011098,13.45504652,51.42920456,36.1494115,0.03234003
Moist_Lowland,2021,11,8.183672187,0.015722719,7.431492326,1.167263744,0.523621309,2.27009579,0.025743385,23.5509481,18.17604836,15.96831128,0.002389042
Arid_Lowland,2021,11,8.870194077,2.639370541,13.38530569,3.332353621,3.581087165,6.721896563,0.222859927,22.26898481,24.05217036,29.88484285,0.073579175
Moist_Highland,2021,12,5.844194602,0.00967354,4.784013057,3.558891672,14.03775563,1.337937335,0.239806766,0.018809245,2.978159696,51.47051941,5.658364527
Moist_Lowland,2021,12,1.416958035,0,0.300536575,0.570280518,1.405021436,0.002295109,3.16E-04,0.010084083,0.519779261,14.44328267,0.735188989
Arid_Lowland,2021,12,5.05318763,0.177176351,2.159365299,1.803170572,21.28051634,9.007935624,1.360821055,0.214007372,1.287284597,27.1506036,1.638106821
Moist_Highland,2022,1,7.781497213,24.73835722,50.62191231,2.262785934,2.356499946,0.371116593,0.178396066,1.984120716,25.3565812,14.85611019,11.58945394
Moist_Lowland,2022,1,3.308733526,0.634827691,4.582517998,0.063866953,0.067674059,0.004614783,1.56E-04,0.199791224,0.792752954,1.155420487,0.484156251
Arid_Lowland,2022,1,7.796459811,17.86672752,23.19931591,1.364612889,2.443368335,2.492675717,0.997777149,3.992374708,22.67714732,14.89627758,7.252068923
Moist_Highland,2022,2,4.590720562,1.262379206,3.135936121,0,0.226602666,0.042872618,0,0.167790227,10.67845136,0.992368997,3.370443317
Moist_Lowland,2022,2,1.383964098,0.023987497,0.256873132,0,0.006402892,0.002070882,0,0.008443379,1.186782476,0.08357196,0.110707326
Arid_Lowland,2022,2,3.542938885,3.516195763,0.801725703,0,0.226351216,0.023878614,0,0.12878164,2.413190875,0.550963125,1.912347106
Moist_Highland,2022,3,14.29034361,25.19352771,0.892122584,0.096876509,1.427051473,3.654113098,16.40842534,6.848092038,32.2105088,0.058416407,0.397494276
Moist_Lowland,2022,3,4.931678465,6.948320846,0.44632863,0.087409703,0.574397954,2.344584837,6.087257455,1.987790601,6.506880341,1.70E-05,0.301150917
Arid_Lowland,2022,3,7.362140121,18.88768447,0.169348829,0.001853852,0.094870759,1.359068023,3.958739313,0.709013247,5.714107458,0.025552304,0.211692163
Moist_Highland,2022,4,42.23893929,25.42174934,64.60325161,12.23499227,116.022922,7.104013229,20.43080301,5.653592588,10.4979656,3.194389815,43.79060814
Moist_Lowland,2022,4,20.13892295,16.0619654,20.95016191,8.283257542,72.87277266,3.924162024,8.314445414,3.733753382,2.977806949,4.430044451,23.58615114
Arid_Lowland,2022,4,23.22094124,11.56205551,29.10935976,5.071033926,82.04515169,1.99866027,5.071686572,3.546153448,3.577525882,1.59469565,34.44152321
Moist_Highland,2022,5,21.79883203,47.93139023,11.59590868,9.079427982,0.709311287,10.53187348,84.09304375,0.52665201,35.42400936,13.25920271,36.70048781
Moist_Lowland,2022,5,13.52568818,63.19796755,3.340287214,11.93604067,0.40120045,10.32557692,50.29939882,1.275623627,12.99511919,13.62091917,27.84994317
Arid_Lowland,2022,5,15.12540118,42.35686231,4.51584704,4.770067691,0.609063284,6.084980403,36.22621818,0.545940807,12.81310669,8.486191492,19.57040466
Moist_Highland,2022,6,34.78904094,7.783668647,3.40991204,46.80453492,52.57605819,42.17731908,72.40625458,37.37613573,10.79445997,11.81000615,31.82978338
Moist_Lowland,2022,6,94.78625848,6.807022457,14.10248297,61.95500935,68.61249758,54.35341004,81.4820871,39.4950212,57.51520121,17.34733695,54.74995664
Arid_Lowland,2022,6,29.00531149,2.841955918,4.342651787,26.17902479,44.90394302,24.80110096,38.66954372,18.00567152,17.14055195,8.417976882,30.05550371
Moist_Highland,2022,7,186.4360418,112.4498311,57.06111071,112.5623067,103.3363918,104.5109518,114.3136842,24.76919747,65.06736409,25.09347896,128.2831462
Moist_Lowland,2022,7,193.1551942,116.7308439,82.36629042,136.3135419,148.116502,90.56754783,123.6655702,84.64725295,50.47548347,46.03377727,93.93661254
Arid_Lowland,2022,7,102.0151214,54.06971704,27.09214783,51.50514217,47.83322747,45.80126222,74.33902409,16.71347485,23.28987757,37.63775788,82.0571699
Moist_Highland,2022,8,178.018366,116.764402,141.1324557,222.2384987,229.012297,138.7199019,138.9370753,286.0746646,51.07033985,362.7316943,252.748605
Moist_Lowland,2022,8,178.9318026,129.2360288,161.278823,185.0054594,211.7003162,100.5233789,143.6921558,265.8723844,52.31622794,268.8770406,259.5522805
Arid_Lowland,2022,8,155.4786186,69.33853661,114.243488,157.2171507,104.7256784,46.55603371,102.5349108,148.8571437,41.88420595,224.0434502,174.2731249
Moist_Highland,2022,9,21.32755168,38.86193001,57.30112075,4.120148054,213.8556938,19.27003001,15.25179614,22.5649402,6.707564762,62.80386552,99.96196408
Moist_Lowland,2022,9,78.73111362,60.96054223,28.89290725,19.57826935,190.8042019,42.73959575,41.51228647,33.24871289,67.05711423,96.1828278,124.4590403
Arid_Lowland,2022,9,31.33446456,42.32616631,15.22152963,9.071329877,126.7311814,23.86162807,20.94059824,23.1278013,27.95685065,51.1605838,97.53062099
Moist_Highland,2022,10,23.16471686,10.4594466,0.479139889,2.986580595,5.380093133,4.10E-04,0.707462789,0.179138009,1.059042927,1.650524397,1.1203082
Moist_Lowland,2022,10,21.24556063,9.052309392,12.61106101,36.41743991,6.347076984,0.008384303,0.351724452,0.174328004,15.05062371,10.3374372,11.20203356
Arid_Lowland,2022,10,20.45079787,10.62658352,1.361237316,13.10448883,4.844732897,0.080738941,0.11858771,0.456410668,4.343728341,1.553211262,2.810181239
Moist_Highland,2022,11,13.31627387,10.34910872,37.16722169,0.32301749,29.0296995,2.851024029,15.30435216,0.037067012,28.73172582,0.277035849,1.452155562
Moist_Lowland,2022,11,8.47386012,12.04688726,8.156312085,0.002611584,13.47985824,0.511014666,3.693546552,0,25.34739028,0.063301699,0.245533267
Arid_Lowland,2022,11,11.4416502,7.402213245,19.06129468,1.247331821,59.79518805,2.432732638,9.544274641,0.276796496,43.33107242,0.109471647,4.830110684
Moist_Highland,2022,12,5.079369219,4.991380251,6.423400092,0.125256426,2.855705312,15.87482435,0.014594792,50.51668298,5.10E-04,17.08106552,5.493305106
Moist_Lowland,2022,12,1.209326966,0.584881539,1.734272095,9.51E-04,0.323120431,4.269983031,4.48E-05,8.728743276,0,2.539554394,0.534552686
Arid_Lowland,2022,12,4.9578413,4.833084725,5.375967627,0.471727004,5.358608728,23.2390028,0.115402499,17.40862786,0.004880297,9.750598163,13.31910747
Moist_Highland,2023,1,6.895287173,1.214533315,0.559377863,2.455891627,8.681171371,28.15739178,5.068041194,0.07072332,3.847463,0.89765907,11.694246
Moist_Lowland,2023,1,3.203652059,0.03900794,0.00706614,0.06621643,0.610900513,3.30741912,0.338477688,5.49E-04,0.127992319,0.024232507,0.531254293
Arid_Lowland,2023,1,7.443826364,2.019008237,2.301904463,1.650549813,5.732870429,9.635031802,4.417853876,0.204492432,3.277237676,1.496487472,13.70705911
Moist_Highland,2023,2,4.247627687,4.80E-04,0.009112598,0,1.098258621,0.033723011,0.021117715,1.676989782,3.630199958,0.115649657,6.771466438
Moist_Lowland,2023,2,1.3675459,3.71E-05,0.020486833,0,0.043557927,0.001075888,0.001843048,0.142573483,0.223437873,0.004177469,0.218532318
Arid_Lowland,2023,2,3.369680176,0.005116259,0.005369694,0,0.720637155,0.036596452,0.002425824,1.436997293,2.381497106,0.140580629,3.391660966
Moist_Highland,2023,3,16.9356734,14.51929828,6.188233454,0.016004483,7.328611487,13.33725602,0.312475299,51.14493765,7.45227618,126.5613139,0.01422714
Moist_Lowland,2023,3,6.20158616,5.460747439,1.793542855,0.021263897,2.48388375,1.685963758,0.207507904,13.72797815,1.737497973,61.97701939,4.80E-04
Arid_Lowland,2023,3,8.03575262,9.936768718,3.074985169,3.15E-04,0.989431594,4.082818662,0.015071957,15.00942043,3.941469733,54.77428552,0.020091097
Moist_Highland,2023,4,48.91224682,0.009284558,15.48597736,8.334186531,30.31948584,9.431884927,7.577840078,18.0617374,4.299835996,2.395717401,1.231871766
Moist_Lowland,2023,4,18.15189619,0.122140531,5.783273145,4.981046082,14.77480082,7.818098445,5.001348752,3.022683895,4.043366937,2.764179996,0.301028585
Arid_Lowland,2023,4,22.93423604,0.014919707,12.06201571,6.744197727,8.600292124,5.065795986,1.494774724,3.666921443,1.716472915,3.055240215,0.521954391
Moist_Highland,2023,5,60.93699037,30.01587126,1.186808304,34.37567098,19.81624684,30.72119546,4.655780195,3.762669646,2.349153375,55.22208947,53.87645924
Moist_Lowland,2023,5,29.62914195,14.5521193,10.52220722,24.18816656,10.63034228,21.12136158,2.471706225,4.515618576,2.036230458,26.86859119,26.01574011
Arid_Lowland,2023,5,31.62499402,8.485960085,3.339862546,23.90646455,10.63188707,13.86625147,1.391457181,3.175295234,0.687498816,23.39384899,18.01147167
Moist_Highland,2023,6,58.63775917,51.63298389,143.8633676,23.64532108,9.792130267,16.48693953,72.71571787,33.57027651,59.02060025,29.54627125,42.30411255
Moist_Lowland,2023,6,106.6312775,37.60172711,146.0586422,16.13269357,42.18728716,16.69580898,96.23325567,44.44750064,65.14430355,92.68310659,51.70282667
Arid_Lowland,2023,6,43.92696179,16.71278033,79.20610719,12.01773785,13.10492265,13.09079809,42.29602119,14.49128669,38.40978933,30.0755923,30.28798316
Moist_Highland,2023,7,117.7639103,194.2926678,277.8834236,774.1079704,280.2096785,143.8168346,122.9468501,124.984001,109.4542044,24.98438679,90.11584932
Moist_Lowland,2023,7,157.3248787,147.5665421,331.3548776,382.5590735,248.6058088,137.372713,145.1852371,105.8377158,66.39488793,30.40386964,156.2855214
Arid_Lowland,2023,7,68.99075394,111.3293265,266.4804429,249.8385012,126.6613354,114.5057536,57.46319569,62.89244764,26.45614762,8.402970096,69.5388975
Moist_Highland,2023,8,130.4161985,306.8233874,308.4059428,167.3051136,971.859904,254.4822766,143.3620909,59.69069732,147.058254,78.00331618,53.00191879
Moist_Lowland,2023,8,145.6307605,249.4256868,208.1312135,158.6859119,978.9825392,219.975256,164.2623084,84.23171407,106.5771144,154.4605949,97.27733527
Arid_Lowland,2023,8,120.9268412,154.8908116,227.3512059,104.8593759,877.7708598,236.0152998,108.8063743,58.59274082,73.13842534,71.24458003,35.15769612
Moist_Highland,2023,9,16.79848141,12.88477011,42.26919063,34.82841308,181.2079839,5.834688447,5.431951554,10.1418682,16.21507099,2.58371961,18.80670867
Moist_Lowland,2023,9,88.13178795,38.91864274,67.72267398,43.97953302,220.3682994,17.17662493,19.44166249,20.04129222,27.43851353,9.85110602,29.73002057
Arid_Lowland,2023,9,31.71982317,17.56678547,19.90178421,29.81570182,161.0411068,3.963270233,10.3510764,8.658731828,9.63176955,4.223666242,13.46646156
Moist_Highland,2023,10,27.9446667,5.92727938,4.497298719,0.271184821,0.041689458,0.25277764,0.084124912,20.48446165,0.917688106,2.667126526,1.103055261
Moist_Lowland,2023,10,26.03859015,2.439395364,20.65520169,9.722888116,1.386935495,0.099196413,0.881240538,34.38224022,10.21512455,0.991282641,3.938659727
Arid_Lowland,2023,10,26.07001405,2.968882567,8.883263242,3.547337795,0.097600518,0.046476163,0.018734752,34.70557013,3.280827367,1.171645134,7.829908777
Moist_Highland,2023,11,24.76884904,0.277425455,0.109097931,0.362751693,1.006418032,9.359894533,4.122514317,0.140349104,0.105943156,29.89960292,0.228857418
Moist_Lowland,2023,11,16.67380164,0.008558797,0,0.02600779,0.204972235,1.837907983,1.195717142,0.03222862,0.007511981,13.57430058,3.51E-07
Arid_Lowland,2023,11,19.83743363,1.685173997,0.601637742,1.054460525,1.232933707,10.0436323,3.50926766,0.180330854,0.03434478,20.49348827,1.781318428
Moist_Highland,2023,12,5.065547327,3.265822957,1.072047548,0.284845925,54.74498093,0.193799506,7.843210431,18.09470096,1.316884635,0.073690533,19.92816763
Moist_Lowland,2023,12,1.164072452,0.30115003,0.034858444,0.002188355,7.474518582,4.69E-04,1.543048109,4.193445362,0.031649891,0.037654395,2.019702369
Arid_Lowland,2023,12,5.220719295,10.87706409,8.724381989,1.268495752,44.88413976,1.516622092,6.591575085,26.69162228,4.646829416,0.228224827,14.85882606
Moist_Highland,2024,1,7.164402417,24.79232347,0.037157183,0.537254482,13.59477178,13.12546866,0.834734027,15.33736203,4.49150623,15.33758832,0.071559652
Moist_Lowland,2024,1,2.823035066,1.72728249,0,0.004446797,0.488251552,1.155994924,0.021160584,0.766096409,0.103866302,0.480549853,0.023571429
Arid_Lowland,2024,1,8.81304668,33.8162104,0.207660163,2.423365895,34.77109968,6.708606069,1.955119022,7.516057687,6.249404881,12.2065745,0.39173251
Moist_Highland,2024,2,4.604656003,0.211823672,1.482928819,0,2.633222643,0.355719623,0,1.68213511,0.355916567,5.234977195,22.41647792
Moist_Lowland,2024,2,1.458688473,0.001166823,0.042369891,0,0.179722837,0.026677952,0,0.064502455,0.031214889,0.333258397,1.827223634
Arid_Lowland,2024,2,3.819828413,0.785005733,1.574273289,0,0.818732367,0.076483516,0,0.768790898,0.227038143,2.681717362,8.215355126
Moist_Highland,2024,3,20.35244098,3.40871924,2.345939247,0.735463716,10.9468079,1.353522154,1.774236205,0.240338436,0.721382312,37.94852954,6.704478172
Moist_Lowland,2024,3,7.038733195,1.068239576,0.523043547,0.714899067,5.875492764,0.668743369,1.113686001,0.067566945,0.556818201,8.351743968,2.9490449
Arid_Lowland,2024,3,9.813322627,0.974224704,1.004989146,0.160277581,2.66110337,0.410884651,0.081557561,0.030162954,0.144112705,4.957335816,2.515705338
Moist_Highland,2024,4,29.83649371,22.07980449,46.89088008,12.08447067,41.06985213,2.74144522,20.78536248,29.76536176,5.723076499,21.62671233,26.49549542
Moist_Lowland,2024,4,11.62999553,17.13500412,23.38383082,6.893921701,30.72099892,2.530285001,7.564394405,14.41134501,5.565367184,7.323174134,31.05461726
Arid_Lowland,2024,4,19.77699387,6.090771944,23.92929203,4.544044699,41.74880426,1.68794944,4.641849548,4.856604257,2.630572115,6.841384505,35.94476772
Moist_Highland,2024,5,46.90853795,20.00100745,17.5104095,23.09323177,6.906718471,1.901161032,25.38093243,19.22851674,4.223437517,14.55907378,11.24611023
Moist_Lowland,2024,5,22.20490677,13.44360315,6.084418079,24.36196383,17.6276935,1.783379689,36.12160104,9.661778825,19.83929691,9.448021064,12.432024
Arid_Lowland,2024,5,26.08201352,18.62802487,17.78314836,11.13211034,6.336253167,0.677466834,18.30495012,7.575011862,5.363804711,3.614398034,4.500477649
Moist_Highland,2024,6,60.40047998,44.59778504,41.5856967,27.70564668,38.43418703,12.33907564,5.085265955,2.8837418,46.07411128,16.24095266,53.38680684
Moist_Lowland,2024,6,151.5438632,31.63042364,90.77681799,27.10444306,39.76142928,37.08962545,7.979174045,3.383131309,76.31268412,33.72346304,65.78135241
Arid_Lowland,2024,6,46.31684499,18.70005981,40.15341146,12.23004411,19.62028533,11.7444705,3.374629776,0.972866105,26.29015476,10.69022329,29.71655947
Moist_Highland,2024,7,151.6997213,219.1257504,380.0289546,99.78270798,112.8823836,159.0807866,137.4509586,203.7383467,91.89983847,23.18764367,116.5657695
Moist_Lowland,2024,7,131.9082778,177.448206,246.9218803,202.0448267,104.7357042,97.04418432,132.357929,165.2712598,67.12165841,88.99875243,121.0187243
Arid_Lowland,2024,7,93.40130742,78.12119637,118.2861419,78.33928962,33.07243913,78.00627687,63.0033079,118.3944431,32.50604472,25.74866861,64.00900089
Moist_Highland,2024,8,295.8040815,286.6570234,448.0542486,141.2228262,459.8000394,32.30893765,156.9640188,141.692963,81.44328217,385.0723407,136.9860168
Moist_Lowland,2024,8,219.1491428,275.8762814,281.7298787,201.2274696,401.6624444,29.11403292,134.2203378,199.977346,116.0778855,328.5176519,177.1252427
Arid_Lowland,2024,8,221.1771797,194.4625537,240.3781117,157.6097734,177.3728741,7.382736258,79.01646945,107.7083122,63.124007,230.8129249,83.86843481
Moist_Highland,2024,9,26.01245939,33.25551361,31.91793454,31.03055379,314.2563276,19.00954139,79.24672614,26.89392091,19.48128169,23.99784135,77.39915015
