Year,Month,BCC-CSM2-MR_mm,CHIRPS_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2026,8,60.71024472,,268.586186,188.469892,88.43489533,130.5724374,213.4696259,118.8317917,113.8674668,156.4661377,ssp585,209.0304076
2026,9,45.42521833,,144.8084156,66.5969956,52.31953403,19.06399854,141.2714465,106.483687,42.14900457,45.969613,ssp585,58.09259859
2026,10,19.22839387,,1.440506059,0.249484706,0.602488477,0.29463823,4.547337336,1.562450658,2.230213389,10.94133135,ssp585,35.67070563
2026,11,3.063180913,,1.047253457,0.269604569,2.391375482,0.053307965,0.013092072,0.080237042,0.382491027,2.045577528,ssp585,2.586436986
2026,12,7.71E-04,,0.003234713,1.155857209,0.108301635,0.019903195,1.43E-04,0.039348084,2.15E-07,0.436491986,ssp585,0.579777503
2027,1,0,,0.784312184,0.027003965,4.565220737,0.24480633,0.085850192,0.9506202,0.23003247,0,ssp585,0.073838847
2027,2,0,,3.681503581,0.062216471,1.008066199,0.002673603,0.333749091,0,0.30736603,0.02072811,ssp585,0.201856638
2027,3,0.081322537,,0.263589531,18.81211979,0.578799336,0,0.634851897,0.409248197,7.974061702,11.45071604,ssp585,0.145265849
2027,4,15.06378937,,1.307876632,3.659408194,32.4473045,2.965845018,4.251838328,1.766302496,3.625641382,4.866291676,ssp585,20.62843482
2027,5,7.805298441,,15.76622303,8.040901863,7.246362886,0.46029455,10.40986542,142.8872809,26.68401683,13.02837493,ssp585,3.396633917
2027,6,59.46475396,,9.66176389,45.60111359,37.65384341,116.4047743,35.42515333,17.63633297,27.45850753,4.113718148,ssp585,52.50918893
2027,7,126.3545185,,273.7712881,192.8577364,63.78288853,48.91017503,196.1734685,124.5882487,103.0082035,177.1409028,ssp585,68.01440863
2027,8,62.46902489,,319.8166565,80.48998063,351.5374983,124.8575914,186.7193013,151.3177729,88.68102145,294.2176366,ssp585,117.2364695
