Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2025,2,0.051372563,1.109369662,0,0.002813432,2.181796667,0,1.018763438,0.293220699,0.531927311,ssp585,1.29064212
2025,3,0.319076518,0.332172245,0.640621515,2.260344082,0.047334139,0.008169665,0.004899532,19.79003956,1.742120752,ssp585,0.126225095
2025,4,3.799392628,8.11306439,1.957098914,19.90875676,0.022295704,2.113559359,30.80875564,11.87353054,0.8395201,ssp585,3.150386287
2025,5,24.47806347,21.0776013,0.283278509,9.415504136,17.39832641,12.1916973,57.10429678,39.30885277,1.292633056,ssp585,4.850456818
2025,6,5.377977787,10.70530439,30.51153572,8.34336767,33.31928372,30.05682762,17.57645169,32.2850908,72.9683095,ssp585,20.90440083
2025,7,54.84490499,90.07778208,161.058627,115.280584,10.42924685,33.94937353,41.10441842,32.04781154,158.0649977,ssp585,154.9041036
2025,8,82.14866175,91.00778008,88.47375436,42.97176459,44.38936138,61.1418755,37.55032479,70.45958967,224.9142385,ssp585,238.3289593
2025,9,20.16572201,72.70202421,33.14678239,37.15248315,54.10245608,36.31612865,4.543954225,44.28170025,37.40688141,ssp585,48.81115068
2025,10,0.409494761,25.3208147,1.244286962,2.962450295,16.0373343,2.641702613,19.88242132,0.800910765,14.38076614,ssp585,8.993533863
2025,11,0.53949448,24.38480417,11.32907473,0.541196808,32.38342507,7.672776047,12.8624761,0.223437804,51.43061989,ssp585,0.081736726
2025,12,0,3.966915717,2.926125915,0.350410863,10.67977371,0.633165629,4.597533971,3.589981858,14.16839355,ssp585,0.005804508
2026,1,0.124720323,21.11075661,1.53981146,20.51080659,2.189829199,0.11357425,23.41590189,8.128228155,0.884169291,ssp585,0.012615385
2026,2,0.452974699,3.170714601,0.003583849,14.44266883,3.40E-04,0.829827467,0.038531089,7.55E-04,0.580163679,ssp585,0.019006449
2026,3,0.899577133,0.372303865,0.114511165,0.124456365,1.14E-05,2.690932109,0.736491966,0.510409866,3.843299967,ssp585,0.086975863
2026,4,4.669400824,16.8695455,14.51153973,4.148011587,3.124367202,21.53763646,11.28250092,6.085832639,5.254489166,ssp585,7.031525218
2026,5,20.78010399,9.91581126,14.86168574,1.966311097,20.98682697,0.911646022,1.986407367,7.256446679,6.615566014,ssp585,0.786472196
2026,6,36.51482739,19.40995801,21.40607871,12.3806502,57.05494337,1.193456202,18.76335901,31.08636587,14.62262943,ssp585,49.25633828
2026,7,156.6593134,30.42044258,250.5231197,53.36974619,28.2559627,48.71146667,146.813418,36.88963168,90.26838781,ssp585,51.98313609
2026,8,22.17578113,182.9332262,137.9253443,45.70570493,70.46788975,151.6382345,81.74475266,65.7565533,46.2771036,ssp585,119.1009921
2026,9,18.53594778,97.35254695,35.97709682,28.99635822,9.589406283,108.3333846,54.34393157,25.38904192,9.83985931,ssp585,24.42558607
2026,10,9.792284935,0.502141556,0.036511176,0.726069023,0.083617402,2.170704528,2.802146659,0.838025553,21.12059832,ssp585,22.42504757
2026,11,8.531312765,6.687281179,1.73737788,2.487366992,3.21258,0.002626891,0.255988394,0.015855945,0.926803153,ssp585,8.811272233
2026,12,0.007003199,2.331073287,3.622773542,9.514135575,2.19159864,1.068921769,2.189628646,0.038752739,3.337833931,ssp585,9.063741237
2027,1,0.00921168,12.91725075,8.685998753,3.60335784,12.87228617,6.527446378,27.51167611,8.615710683,0,ssp585,8.008004825
2027,2,0,4.871124612,0.041567495,12.87317087,1.024357818,0.126865855,0.001797992,2.684679633,0.897133441,ssp585,2.840994878
2027,3,0.016021969,0.269173015,9.659768739,0.273747741,9.16E-06,0.041412398,0.081301695,6.005001426,12.43951038,ssp585,0.400256833
2027,4,7.196598702,2.383986966,1.673305348,49.49421958,1.059639278,3.412142081,0.906515311,3.717204127,8.155228048,ssp585,32.24631007
2027,5,5.714999893,24.85412912,3.280543672,5.521072948,0.049332135,3.98885689,71.47206088,8.549795238,12.29786118,ssp585,0.949521081
2027,6,21.61942468,8.807165159,12.00411498,7.844728229,75.43642081,19.31803133,2.525269088,9.506570282,3.332514267,ssp585,13.91495308
2027,7,50.68146422,123.2077636,74.5057087,18.08955536,6.490093419,82.61379116,78.02434752,49.06065819,118.0514524,ssp585,19.61430146
2027,8,17.45732582,110.3656374,59.07825495,348.6936033,85.59280883,97.22757372,62.94117364,44.63082159,231.5260556,ssp585,55.39536614
2027,9,54.85092081,36.30562848,22.98532238,20.76654121,16.27322454,13.73325149,20.56759225,10.91083024,16.85081248,ssp585,60.33998169
2027,10,6.169153733,13.49726544,7.375836487,0.412271972,0.419683085,0.121136904,2.331222833,0.31750229,45.97157401,ssp585,0.00138016
2027,11,0.184213741,1.79379188,4.543527793,4.451944772,2.232990354,7.719064166,0.09221037,2.786209443,18.25488999,ssp585,3.299025181
2027,12,8.674200237,40.30725991,35.37792906,6.782855606,0.344313577,3.895667454,1.413474186,9.146984241,6.457683852,ssp585,7.705070285
2028,1,5.430446128,0.338564929,13.94685935,0.016748651,3.793795616,19.88772288,0.244969641,5.366877543,52.60095025,ssp585,12.27659341
2028,2,0.518188297,2.243540908,0.022800017,8.791108201,0.041922276,0.007778757,0.440447585,3.505850848,0.022577163,ssp585,5.306761303
2028,3,16.35394882,0.549873041,0.022453367,0.628884572,0.269959106,1.364570581,0.013303223,3.105201618,0.976073188,ssp585,27.321076
