Year,Month,BCC-CSM2-MR_mm,EC-Earth3_mm,FGOALS-g3_mm,GFDL-CM4_mm,GFDL-ESM4_mm,MIROC-ES2L_mm,MIROC6_mm,MRI-ESM2-0_mm,NESM3_mm,Scenario,TaiESM1_mm
2020,11,0.460241316,0,21.8431797,1.469729324,1.393742302,0.796504612,0.795983118,1.131779401,12.04714869,ssp245,2.393818991
2020,12,4.183891986,0.317953814,0.016604518,0.173026356,1.040880005,0.540412174,1.142927258,1.009593946,20.28696956,ssp245,0.640294478
2021,1,0.015118294,0.652049758,1.52E-04,0.512105698,0.276385245,0.093440443,1.062211999,0.341798299,0.022019956,ssp245,0.152298192
2021,2,0,0.130589591,0,0.063426439,0.009348245,0.037548492,0.00158676,8.64E-04,0.990594073,ssp245,2.587041413
2021,3,0.738378489,0.246300372,1.878089257,1.084331922,5.951953535,2.141613239,4.940673002,6.665944644,26.88554355,ssp245,5.35277127
2021,4,12.33132149,13.66470879,6.756635419,1.553578894,22.49144869,5.555177402,13.25688889,38.15949471,17.10919677,ssp245,4.950158399
2021,5,56.38866396,10.4644905,27.94669952,5.120331027,4.925957586,48.95020051,11.18581263,48.43350177,9.254290842,ssp245,2.355067847
2021,6,25.37456111,30.75349716,31.34142692,22.43106654,162.2686892,158.2099754,71.97250962,63.85002722,21.31687016,ssp245,43.88373227
2021,7,200.7701182,182.9747283,136.3909096,58.41058881,93.92848011,264.086242,100.1655177,132.0075163,148.1425171,ssp245,81.35160939
2021,8,230.0557051,277.4421596,131.5253639,198.813334,212.1423563,139.3059704,302.2265997,54.55172179,94.88477122,ssp245,108.4141663
2021,9,59.18394763,170.4360076,71.20478983,41.4840554,31.6279261,19.14602103,56.30666234,109.0801067,119.6316066,ssp245,44.64032151
2021,10,17.68459256,0.550822666,4.680449462,2.993161444,0.081196496,1.998096127,0.730475312,80.35343911,21.14729105,ssp245,1.658355795
2021,11,0.011760004,7.529853983,1.231703222,0.449959978,2.352137596,0.029078707,22.98027893,18.42613221,16.08114374,ssp245,0.002712454
2021,12,0,0.249512886,0.582628103,0.384602184,0.002017471,9.60E-05,0.007947034,0.510421888,14.74346919,ssp245,0.769880182
2022,1,0.403682982,2.801648548,0.043662396,0.045399434,0.003646179,3.74E-05,0.168586728,0.563409786,0.971051319,ssp245,0.351202191
2022,2,0.022381561,0.253157991,0,0.004154658,0.001750741,0,0.005565293,1.341051028,0.095898538,ssp245,0.077257235
2022,3,7.454989911,0.456343961,0.106391293,0.410079111,2.389792584,6.330580988,2.12325467,7.01836298,1.87E-05,ssp245,0.310201497
2022,4,16.19641335,21.69194072,8.506507265,48.68728527,4.023672914,8.784175039,3.7548876,3.510125205,4.653759338,ssp245,23.34815091
2022,5,62.2368731,3.697303961,12.32732364,0.189643915,10.22244318,52.14666441,1.308621024,14.31108556,13.91455949,ssp245,27.3667082
2022,6,7.661433869,15.88896264,63.86267844,31.29294604,55.71942507,83.115307,41.59251603,56.25988654,18.04957398,ssp245,55.47532258
2022,7,120.6956456,86.35762068,140.4843778,81.60349555,92.54396809,126.0301275,88.04987603,52.46102389,45.42102856,ssp245,94.75428666
2022,8,133.0025602,167.4356643,192.6664525,104.4463892,103.6419379,146.4128668,272.0967366,55.1892648,271.3153375,ssp245,260.2578034
